Site,Species,ReadingDateTime,Value,Units,Provisional or Ratified
CT4,PM10,18/01/2020 23:00,17.40000,ug m-3 reference equiv by VCM,P
CT4,PM10,18/01/2020 23:15,18.50000,ug m-3 reference equiv by VCM,P
CT4,PM10,18/01/2020 23:30,22.30000,ug m-3 reference equiv by VCM,P
CT4,PM10,18/01/2020 23:45,20.80000,ug m-3 reference equiv by VCM,P
CT4,PM10,19/01/2020 00:00,29.60000,ug m-3 reference equiv by VCM,P
CT4,PM10,19/01/2020 00:15,21.40000,ug m-3 reference equiv by VCM,P
CT4,PM10,19/01/2020 00:30,20.60000,ug m-3 reference equiv by VCM,P
CT4,PM10,19/01/2020 00:45,43.40000,ug m-3 reference equiv by VCM,P
CT4,PM10,19/01/2020 01:00,46.10000,ug m-3 reference equiv by VCM,P
CT4,PM10,19/01/2020 01:15,20.10000,ug m-3 reference equiv by VCM,P
CT4,PM10,19/01/2020 01:30,26.90000,ug m-3 reference equiv by VCM,P
CT4,PM10,19/01/2020 01:45,23.80000,ug m-3 reference equiv by VCM,P
CT4,PM10,19/01/2020 02:00,24.40000,ug m-3 reference equiv by VCM,P
CT4,PM10,19/01/2020 02:15,16.60000,ug m-3 reference equiv by VCM,P
CT4,PM10,19/01/2020 02:30,19.60000,ug m-3 reference equiv by VCM,P
CT4,PM10,19/01/2020 02:45,14.70000,ug m-3 reference equiv by VCM,P
CT4,PM10,19/01/2020 03:00,14.20000,ug m-3 reference equiv by VCM,P
CT4,PM10,19/01/2020 03:15,14.50000,ug m-3 reference equiv by VCM,P
CT4,PM10,19/01/2020 03:30,13.30000,ug m-3 reference equiv by VCM,P
CT4,PM10,19/01/2020 03:45,12.60000,ug m-3 reference equiv by VCM,P
CT4,PM10,19/01/2020 04:00,11.50000,ug m-3 reference equiv by VCM,P
CT4,PM10,19/01/2020 04:15,13.30000,ug m-3 reference equiv by VCM,P
CT4,PM10,19/01/2020 04:30,11.60000,ug m-3 reference equiv by VCM,P
CT4,PM10,19/01/2020 04:45,8.20000,ug m-3 reference equiv by VCM,P
CT4,PM10,19/01/2020 05:00,13.10000,ug m-3 reference equiv by VCM,P
CT4,PM10,19/01/2020 05:15,10.50000,ug m-3 reference equiv by VCM,P
CT4,PM10,19/01/2020 05:30,13.80000,ug m-3 reference equiv by VCM,P
CT4,PM10,19/01/2020 05:45,16.30000,ug m-3 reference equiv by VCM,P
CT4,PM10,19/01/2020 06:00,6.20000,ug m-3 reference equiv by VCM,P
CT4,PM10,19/01/2020 06:15,9.30000,ug m-3 reference equiv by VCM,P
CT4,PM10,19/01/2020 06:30,15.20000,ug m-3 reference equiv by VCM,P
CT4,PM10,19/01/2020 06:45,18.80000,ug m-3 reference equiv by VCM,P
CT4,PM10,19/01/2020 07:00,14.60000,ug m-3 reference equiv by VCM,P
CT4,PM10,19/01/2020 07:15,10.40000,ug m-3 reference equiv by VCM,P
CT4,PM10,19/01/2020 07:30,12.00000,ug m-3 reference equiv by VCM,P
CT4,PM10,19/01/2020 07:45,16.00000,ug m-3 reference equiv by VCM,P
CT4,PM10,19/01/2020 08:00,13.60000,ug m-3 reference equiv by VCM,P
CT4,PM10,19/01/2020 08:15,19.10000,ug m-3 reference equiv by VCM,P
CT4,PM10,19/01/2020 08:30,16.00000,ug m-3 reference equiv by VCM,P
CT4,PM10,19/01/2020 08:45,17.30000,ug m-3 reference equiv by VCM,P
CT4,PM10,19/01/2020 09:00,10.80000,ug m-3 reference equiv by VCM,P
CT4,PM10,19/01/2020 09:15,17.00000,ug m-3 reference equiv by VCM,P
CT4,PM10,19/01/2020 09:30,18.40000,ug m-3 reference equiv by VCM,P
CT4,PM10,19/01/2020 09:45,12.60000,ug m-3 reference equiv by VCM,P
CT4,PM10,19/01/2020 10:00,10.70000,ug m-3 reference equiv by VCM,P
CT4,PM10,19/01/2020 10:15,13.30000,ug m-3 reference equiv by VCM,P
CT4,PM10,19/01/2020 10:30,26.60000,ug m-3 reference equiv by VCM,P
CT4,PM10,19/01/2020 10:45,22.90000,ug m-3 reference equiv by VCM,P
CT4,PM10,19/01/2020 11:00,25.30000,ug m-3 reference equiv by VCM,P
CT4,PM10,19/01/2020 11:15,29.60000,ug m-3 reference equiv by VCM,P
CT4,PM10,19/01/2020 11:30,18.60000,ug m-3 reference equiv by VCM,P
CT4,PM10,19/01/2020 11:45,19.50000,ug m-3 reference equiv by VCM,P
CT4,PM10,19/01/2020 12:00,31.00000,ug m-3 reference equiv by VCM,P
CT4,PM10,19/01/2020 12:15,31.70000,ug m-3 reference equiv by VCM,P
CT4,PM10,19/01/2020 12:30,32.50000,ug m-3 reference equiv by VCM,P
CT4,PM10,19/01/2020 12:45,26.70000,ug m-3 reference equiv by VCM,P
CT4,PM10,19/01/2020 13:00,47.90000,ug m-3 reference equiv by VCM,P
CT4,PM10,19/01/2020 13:15,26.80000,ug m-3 reference equiv by VCM,P
CT4,PM10,19/01/2020 13:30,30.80000,ug m-3 reference equiv by VCM,P
CT4,PM10,19/01/2020 13:45,19.80000,ug m-3 reference equiv by VCM,P
CT4,PM10,19/01/2020 14:00,20.20000,ug m-3 reference equiv by VCM,P
CT4,PM10,19/01/2020 14:15,38.20000,ug m-3 reference equiv by VCM,P
CT4,PM10,19/01/2020 14:30,19.60000,ug m-3 reference equiv by VCM,P
CT4,PM10,19/01/2020 14:45,32.40000,ug m-3 reference equiv by VCM,P
CT4,PM10,19/01/2020 15:00,32.70000,ug m-3 reference equiv by VCM,P
CT4,PM10,19/01/2020 15:15,24.70000,ug m-3 reference equiv by VCM,P
CT4,PM10,19/01/2020 15:30,39.70000,ug m-3 reference equiv by VCM,P
CT4,PM10,19/01/2020 15:45,23.30000,ug m-3 reference equiv by VCM,P
CT4,PM10,19/01/2020 16:00,18.60000,ug m-3 reference equiv by VCM,P
CT4,PM10,19/01/2020 16:15,21.80000,ug m-3 reference equiv by VCM,P
CT4,PM10,19/01/2020 16:30,31.50000,ug m-3 reference equiv by VCM,P
CT4,PM10,19/01/2020 16:45,27.70000,ug m-3 reference equiv by VCM,P
CT4,PM10,19/01/2020 17:00,31.00000,ug m-3 reference equiv by VCM,P
CT4,PM10,19/01/2020 17:15,30.50000,ug m-3 reference equiv by VCM,P
CT4,PM10,19/01/2020 17:30,25.00000,ug m-3 reference equiv by VCM,P
CT4,PM10,19/01/2020 17:45,21.10000,ug m-3 reference equiv by VCM,P
CT4,PM10,19/01/2020 18:00,22.60000,ug m-3 reference equiv by VCM,P
CT4,PM10,19/01/2020 18:15,30.70000,ug m-3 reference equiv by VCM,P
CT4,PM10,19/01/2020 18:30,32.50000,ug m-3 reference equiv by VCM,P
CT4,PM10,19/01/2020 18:45,39.20000,ug m-3 reference equiv by VCM,P
CT4,PM10,19/01/2020 19:00,37.00000,ug m-3 reference equiv by VCM,P
CT4,PM10,19/01/2020 19:15,29.80000,ug m-3 reference equiv by VCM,P
CT4,PM10,19/01/2020 19:30,26.60000,ug m-3 reference equiv by VCM,P
CT4,PM10,19/01/2020 19:45,35.80000,ug m-3 reference equiv by VCM,P
CT4,PM10,19/01/2020 20:00,26.90000,ug m-3 reference equiv by VCM,P
CT4,PM10,19/01/2020 20:15,36.50000,ug m-3 reference equiv by VCM,P
CT4,PM10,19/01/2020 20:30,30.60000,ug m-3 reference equiv by VCM,P
CT4,PM10,19/01/2020 20:45,19.30000,ug m-3 reference equiv by VCM,P
CT4,PM10,19/01/2020 21:00,31.70000,ug m-3 reference equiv by VCM,P
CT4,PM10,19/01/2020 21:15,24.00000,ug m-3 reference equiv by VCM,P
CT4,PM10,19/01/2020 21:30,30.60000,ug m-3 reference equiv by VCM,P
CT4,PM10,19/01/2020 21:45,37.90000,ug m-3 reference equiv by VCM,P
CT4,PM10,19/01/2020 22:00,54.40000,ug m-3 reference equiv by VCM,P
CT4,PM10,19/01/2020 22:15,62.10000,ug m-3 reference equiv by VCM,P
CT4,PM10,19/01/2020 22:30,52.50000,ug m-3 reference equiv by VCM,P
CT4,PM10,19/01/2020 22:45,63.10000,ug m-3 reference equiv by VCM,P
CT4,PM10,19/01/2020 23:00,73.60000,ug m-3 reference equiv by VCM,P
CT4,PM10,19/01/2020 23:15,47.00000,ug m-3 reference equiv by VCM,P
CT4,PM10,19/01/2020 23:30,39.10000,ug m-3 reference equiv by VCM,P
CT4,PM10,19/01/2020 23:45,33.40000,ug m-3 reference equiv by VCM,P
CT4,PM10,20/01/2020 00:00,36.90000,ug m-3 reference equiv by VCM,P
CT4,PM10,20/01/2020 00:15,33.40000,ug m-3 reference equiv by VCM,P
CT4,PM10,20/01/2020 00:30,30.30000,ug m-3 reference equiv by VCM,P
CT4,PM10,20/01/2020 00:45,50.40000,ug m-3 reference equiv by VCM,P
CT4,PM10,20/01/2020 01:00,32.70000,ug m-3 reference equiv by VCM,P
CT4,PM10,20/01/2020 01:15,30.20000,ug m-3 reference equiv by VCM,P
CT4,PM10,20/01/2020 01:30,28.80000,ug m-3 reference equiv by VCM,P
CT4,PM10,20/01/2020 01:45,32.50000,ug m-3 reference equiv by VCM,P
CT4,PM10,20/01/2020 02:00,34.50000,ug m-3 reference equiv by VCM,P
CT4,PM10,20/01/2020 02:15,33.20000,ug m-3 reference equiv by VCM,P
CT4,PM10,20/01/2020 02:30,29.80000,ug m-3 reference equiv by VCM,P
CT4,PM10,20/01/2020 02:45,29.30000,ug m-3 reference equiv by VCM,P
CT4,PM10,20/01/2020 03:00,34.40000,ug m-3 reference equiv by VCM,P
CT4,PM10,20/01/2020 03:15,33.70000,ug m-3 reference equiv by VCM,P
CT4,PM10,20/01/2020 03:30,31.50000,ug m-3 reference equiv by VCM,P
CT4,PM10,20/01/2020 03:45,32.50000,ug m-3 reference equiv by VCM,P
CT4,PM10,20/01/2020 04:00,28.20000,ug m-3 reference equiv by VCM,P
CT4,PM10,20/01/2020 04:15,41.10000,ug m-3 reference equiv by VCM,P
CT4,PM10,20/01/2020 04:30,32.40000,ug m-3 reference equiv by VCM,P
CT4,PM10,20/01/2020 04:45,31.10000,ug m-3 reference equiv by VCM,P
CT4,PM10,20/01/2020 05:00,44.00000,ug m-3 reference equiv by VCM,P
CT4,PM10,20/01/2020 05:15,31.60000,ug m-3 reference equiv by VCM,P
CT4,PM10,20/01/2020 05:30,32.60000,ug m-3 reference equiv by VCM,P
CT4,PM10,20/01/2020 05:45,33.20000,ug m-3 reference equiv by VCM,P
CT4,PM10,20/01/2020 06:00,43.40000,ug m-3 reference equiv by VCM,P
CT4,PM10,20/01/2020 06:15,37.60000,ug m-3 reference equiv by VCM,P
CT4,PM10,20/01/2020 06:30,30.80000,ug m-3 reference equiv by VCM,P
CT4,PM10,20/01/2020 06:45,35.20000,ug m-3 reference equiv by VCM,P
CT4,PM10,20/01/2020 07:00,69.40000,ug m-3 reference equiv by VCM,P
CT4,PM10,20/01/2020 07:15,41.40000,ug m-3 reference equiv by VCM,P
CT4,PM10,20/01/2020 07:30,38.30000,ug m-3 reference equiv by VCM,P
CT4,PM10,20/01/2020 07:45,58.50000,ug m-3 reference equiv by VCM,P
CT4,PM10,20/01/2020 08:00,44.10000,ug m-3 reference equiv by VCM,P
CT4,PM10,20/01/2020 08:15,47.90000,ug m-3 reference equiv by VCM,P
CT4,PM10,20/01/2020 08:30,47.80000,ug m-3 reference equiv by VCM,P
CT4,PM10,20/01/2020 08:45,41.70000,ug m-3 reference equiv by VCM,P
CT4,PM10,20/01/2020 09:00,71.40000,ug m-3 reference equiv by VCM,P
CT4,PM10,20/01/2020 09:15,39.50000,ug m-3 reference equiv by VCM,P
CT4,PM10,20/01/2020 09:30,46.50000,ug m-3 reference equiv by VCM,P
CT4,PM10,20/01/2020 09:45,47.40000,ug m-3 reference equiv by VCM,P
CT4,PM10,20/01/2020 10:00,61.40000,ug m-3 reference equiv by VCM,P
CT4,PM10,20/01/2020 10:15,46.20000,ug m-3 reference equiv by VCM,P
CT4,PM10,20/01/2020 10:30,51.90000,ug m-3 reference equiv by VCM,P
CT4,PM10,20/01/2020 10:45,65.40000,ug m-3 reference equiv by VCM,P
CT4,PM10,20/01/2020 11:00,62.60000,ug m-3 reference equiv by VCM,P
CT4,PM10,20/01/2020 11:15,61.00000,ug m-3 reference equiv by VCM,P
CT4,PM10,20/01/2020 11:30,67.80000,ug m-3 reference equiv by VCM,P
CT4,PM10,20/01/2020 11:45,70.30000,ug m-3 reference equiv by VCM,P
CT4,PM10,20/01/2020 12:00,45.40000,ug m-3 reference equiv by VCM,P
CT4,PM10,20/01/2020 12:15,59.00000,ug m-3 reference equiv by VCM,P
CT4,PM10,20/01/2020 12:30,60.60000,ug m-3 reference equiv by VCM,P
CT4,PM10,20/01/2020 12:45,45.60000,ug m-3 reference equiv by VCM,P
CT4,PM10,20/01/2020 13:00,52.80000,ug m-3 reference equiv by VCM,P
CT4,PM10,20/01/2020 13:15,48.10000,ug m-3 reference equiv by VCM,P
CT4,PM10,20/01/2020 13:30,33.70000,ug m-3 reference equiv by VCM,P
CT4,PM10,20/01/2020 13:45,37.20000,ug m-3 reference equiv by VCM,P
CT4,PM10,20/01/2020 14:00,45.70000,ug m-3 reference equiv by VCM,P
CT4,PM10,20/01/2020 14:15,56.50000,ug m-3 reference equiv by VCM,P
CT4,PM10,20/01/2020 14:30,41.70000,ug m-3 reference equiv by VCM,P
CT4,PM10,20/01/2020 14:45,49.20000,ug m-3 reference equiv by VCM,P
CT4,PM10,20/01/2020 15:00,56.80000,ug m-3 reference equiv by VCM,P
CT4,PM10,20/01/2020 15:15,57.20000,ug m-3 reference equiv by VCM,P
CT4,PM10,20/01/2020 15:30,62.90000,ug m-3 reference equiv by VCM,P
CT4,PM10,20/01/2020 15:45,50.40000,ug m-3 reference equiv by VCM,P
CT4,PM10,20/01/2020 16:00,54.60000,ug m-3 reference equiv by VCM,P
CT4,PM10,20/01/2020 16:15,49.80000,ug m-3 reference equiv by VCM,P
CT4,PM10,20/01/2020 16:30,43.10000,ug m-3 reference equiv by VCM,P
CT4,PM10,20/01/2020 16:45,47.60000,ug m-3 reference equiv by VCM,P
CT4,PM10,20/01/2020 17:00,51.00000,ug m-3 reference equiv by VCM,P
CT4,PM10,20/01/2020 17:15,56.30000,ug m-3 reference equiv by VCM,P
CT4,PM10,20/01/2020 17:30,57.00000,ug m-3 reference equiv by VCM,P
CT4,PM10,20/01/2020 17:45,55.00000,ug m-3 reference equiv by VCM,P
CT4,PM10,20/01/2020 18:00,62.20000,ug m-3 reference equiv by VCM,P
CT4,PM10,20/01/2020 18:15,71.20000,ug m-3 reference equiv by VCM,P
CT4,PM10,20/01/2020 18:30,56.20000,ug m-3 reference equiv by VCM,P
CT4,PM10,20/01/2020 18:45,49.80000,ug m-3 reference equiv by VCM,P
CT4,PM10,20/01/2020 19:00,59.80000,ug m-3 reference equiv by VCM,P
CT4,PM10,20/01/2020 19:15,62.50000,ug m-3 reference equiv by VCM,P
CT4,PM10,20/01/2020 19:30,46.10000,ug m-3 reference equiv by VCM,P
CT4,PM10,20/01/2020 19:45,66.90000,ug m-3 reference equiv by VCM,P
CT4,PM10,20/01/2020 20:00,65.20000,ug m-3 reference equiv by VCM,P
CT4,PM10,20/01/2020 20:15,45.00000,ug m-3 reference equiv by VCM,P
CT4,PM10,20/01/2020 20:30,51.20000,ug m-3 reference equiv by VCM,P
CT4,PM10,20/01/2020 20:45,55.10000,ug m-3 reference equiv by VCM,P
CT4,PM10,20/01/2020 21:00,38.30000,ug m-3 reference equiv by VCM,P
CT4,PM10,20/01/2020 21:15,55.60000,ug m-3 reference equiv by VCM,P
CT4,PM10,20/01/2020 21:30,47.90000,ug m-3 reference equiv by VCM,P
CT4,PM10,20/01/2020 21:45,48.80000,ug m-3 reference equiv by VCM,P
CT4,PM10,20/01/2020 22:00,41.70000,ug m-3 reference equiv by VCM,P
CT4,PM10,20/01/2020 22:15,41.90000,ug m-3 reference equiv by VCM,P
CT4,PM10,20/01/2020 22:30,52.80000,ug m-3 reference equiv by VCM,P
CT4,PM10,20/01/2020 22:45,41.40000,ug m-3 reference equiv by VCM,P
CT4,PM10,20/01/2020 23:00,45.20000,ug m-3 reference equiv by VCM,P
CT4,PM10,20/01/2020 23:15,47.50000,ug m-3 reference equiv by VCM,P
CT4,PM10,20/01/2020 23:30,52.20000,ug m-3 reference equiv by VCM,P
CT4,PM10,20/01/2020 23:45,49.60000,ug m-3 reference equiv by VCM,P
CT4,PM10,21/01/2020 00:00,46.20000,ug m-3 reference equiv by VCM,P
CT4,PM10,21/01/2020 00:15,45.10000,ug m-3 reference equiv by VCM,P
CT4,PM10,21/01/2020 00:30,43.30000,ug m-3 reference equiv by VCM,P
CT4,PM10,21/01/2020 00:45,41.50000,ug m-3 reference equiv by VCM,P
CT4,PM10,21/01/2020 01:00,36.00000,ug m-3 reference equiv by VCM,P
CT4,PM10,21/01/2020 01:15,41.50000,ug m-3 reference equiv by VCM,P
CT4,PM10,21/01/2020 01:30,38.90000,ug m-3 reference equiv by VCM,P
CT4,PM10,21/01/2020 01:45,42.40000,ug m-3 reference equiv by VCM,P
CT4,PM10,21/01/2020 02:00,35.50000,ug m-3 reference equiv by VCM,P
CT4,PM10,21/01/2020 02:15,32.20000,ug m-3 reference equiv by VCM,P
CT4,PM10,21/01/2020 02:30,31.30000,ug m-3 reference equiv by VCM,P
CT4,PM10,21/01/2020 02:45,31.10000,ug m-3 reference equiv by VCM,P
CT4,PM10,21/01/2020 03:00,90.10000,ug m-3 reference equiv by VCM,P
CT4,PM10,21/01/2020 03:15,41.60000,ug m-3 reference equiv by VCM,P
CT4,PM10,21/01/2020 03:30,31.90000,ug m-3 reference equiv by VCM,P
CT4,PM10,21/01/2020 03:45,34.20000,ug m-3 reference equiv by VCM,P
CT4,PM10,21/01/2020 04:00,31.10000,ug m-3 reference equiv by VCM,P
CT4,PM10,21/01/2020 04:15,30.30000,ug m-3 reference equiv by VCM,P
CT4,PM10,21/01/2020 04:30,32.70000,ug m-3 reference equiv by VCM,P
CT4,PM10,21/01/2020 04:45,32.20000,ug m-3 reference equiv by VCM,P
CT4,PM10,21/01/2020 05:00,37.50000,ug m-3 reference equiv by VCM,P
CT4,PM10,21/01/2020 05:15,34.70000,ug m-3 reference equiv by VCM,P
CT4,PM10,21/01/2020 05:30,34.10000,ug m-3 reference equiv by VCM,P
CT4,PM10,21/01/2020 05:45,33.70000,ug m-3 reference equiv by VCM,P
CT4,PM10,21/01/2020 06:00,45.10000,ug m-3 reference equiv by VCM,P
CT4,PM10,21/01/2020 06:15,54.70000,ug m-3 reference equiv by VCM,P
CT4,PM10,21/01/2020 06:30,41.30000,ug m-3 reference equiv by VCM,P
CT4,PM10,21/01/2020 06:45,37.80000,ug m-3 reference equiv by VCM,P
CT4,PM10,21/01/2020 07:00,37.40000,ug m-3 reference equiv by VCM,P
CT4,PM10,21/01/2020 07:15,36.20000,ug m-3 reference equiv by VCM,P
CT4,PM10,21/01/2020 07:30,41.70000,ug m-3 reference equiv by VCM,P
CT4,PM10,21/01/2020 07:45,51.00000,ug m-3 reference equiv by VCM,P
CT4,PM10,21/01/2020 08:00,46.00000,ug m-3 reference equiv by VCM,P
CT4,PM10,21/01/2020 08:15,51.10000,ug m-3 reference equiv by VCM,P
CT4,PM10,21/01/2020 08:30,65.00000,ug m-3 reference equiv by VCM,P
CT4,PM10,21/01/2020 08:45,68.00000,ug m-3 reference equiv by VCM,P
CT4,PM10,21/01/2020 09:00,58.90000,ug m-3 reference equiv by VCM,P
CT4,PM10,21/01/2020 09:15,63.20000,ug m-3 reference equiv by VCM,P
CT4,PM10,21/01/2020 09:30,82.80000,ug m-3 reference equiv by VCM,P
CT4,PM10,21/01/2020 09:45,77.00000,ug m-3 reference equiv by VCM,P
CT4,PM10,21/01/2020 10:00,81.20000,ug m-3 reference equiv by VCM,P
CT4,PM10,21/01/2020 10:15,59.20000,ug m-3 reference equiv by VCM,P
CT4,PM10,21/01/2020 10:30,53.60000,ug m-3 reference equiv by VCM,P
CT4,PM10,21/01/2020 10:45,63.10000,ug m-3 reference equiv by VCM,P
CT4,PM10,21/01/2020 11:00,95.80000,ug m-3 reference equiv by VCM,P
CT4,PM10,21/01/2020 11:15,114.00000,ug m-3 reference equiv by VCM,P
CT4,PM10,21/01/2020 11:30,80.40000,ug m-3 reference equiv by VCM,P
CT4,PM10,21/01/2020 11:45,42.40000,ug m-3 reference equiv by VCM,P
CT4,PM10,21/01/2020 12:00,59.40000,ug m-3 reference equiv by VCM,P
CT4,PM10,21/01/2020 12:15,71.70000,ug m-3 reference equiv by VCM,P
CT4,PM10,21/01/2020 12:30,90.50000,ug m-3 reference equiv by VCM,P
CT4,PM10,21/01/2020 12:45,60.50000,ug m-3 reference equiv by VCM,P
CT4,PM10,21/01/2020 13:00,51.50000,ug m-3 reference equiv by VCM,P
CT4,PM10,21/01/2020 13:15,69.10000,ug m-3 reference equiv by VCM,P
CT4,PM10,21/01/2020 13:30,84.10000,ug m-3 reference equiv by VCM,P
CT4,PM10,21/01/2020 13:45,53.40000,ug m-3 reference equiv by VCM,P
CT4,PM10,21/01/2020 14:00,54.00000,ug m-3 reference equiv by VCM,P
CT4,PM10,21/01/2020 14:15,85.00000,ug m-3 reference equiv by VCM,P
CT4,PM10,21/01/2020 14:30,65.60000,ug m-3 reference equiv by VCM,P
CT4,PM10,21/01/2020 14:45,59.50000,ug m-3 reference equiv by VCM,P
CT4,PM10,21/01/2020 15:00,57.50000,ug m-3 reference equiv by VCM,P
CT4,PM10,21/01/2020 15:15,79.20000,ug m-3 reference equiv by VCM,P
CT4,PM10,21/01/2020 15:30,88.00000,ug m-3 reference equiv by VCM,P
CT4,PM10,21/01/2020 15:45,92.10000,ug m-3 reference equiv by VCM,P
CT4,PM10,21/01/2020 16:00,67.80000,ug m-3 reference equiv by VCM,P
CT4,PM10,21/01/2020 16:15,76.30000,ug m-3 reference equiv by VCM,P
CT4,PM10,21/01/2020 16:30,80.70000,ug m-3 reference equiv by VCM,P
CT4,PM10,21/01/2020 16:45,60.70000,ug m-3 reference equiv by VCM,P
CT4,PM10,21/01/2020 17:00,51.20000,ug m-3 reference equiv by VCM,P
CT4,PM10,21/01/2020 17:15,92.10000,ug m-3 reference equiv by VCM,P
CT4,PM10,21/01/2020 17:30,56.10000,ug m-3 reference equiv by VCM,P
CT4,PM10,21/01/2020 17:45,71.80000,ug m-3 reference equiv by VCM,P
CT4,PM10,21/01/2020 18:00,70.70000,ug m-3 reference equiv by VCM,P
CT4,PM10,21/01/2020 18:15,75.10000,ug m-3 reference equiv by VCM,P
CT4,PM10,21/01/2020 18:30,75.30000,ug m-3 reference equiv by VCM,P
CT4,PM10,21/01/2020 18:45,60.30000,ug m-3 reference equiv by VCM,P
CT4,PM10,21/01/2020 19:00,88.10000,ug m-3 reference equiv by VCM,P
CT4,PM10,21/01/2020 19:15,53.10000,ug m-3 reference equiv by VCM,P
CT4,PM10,21/01/2020 19:30,41.20000,ug m-3 reference equiv by VCM,P
CT4,PM10,21/01/2020 19:45,58.60000,ug m-3 reference equiv by VCM,P
CT4,PM10,21/01/2020 20:00,44.10000,ug m-3 reference equiv by VCM,P
CT4,PM10,21/01/2020 20:15,52.30000,ug m-3 reference equiv by VCM,P
CT4,PM10,21/01/2020 20:30,54.50000,ug m-3 reference equiv by VCM,P
CT4,PM10,21/01/2020 20:45,55.70000,ug m-3 reference equiv by VCM,P
CT4,PM10,21/01/2020 21:00,43.40000,ug m-3 reference equiv by VCM,P
CT4,PM10,21/01/2020 21:15,58.10000,ug m-3 reference equiv by VCM,P
CT4,PM10,21/01/2020 21:30,55.40000,ug m-3 reference equiv by VCM,P
CT4,PM10,21/01/2020 21:45,63.50000,ug m-3 reference equiv by VCM,P
CT4,PM10,21/01/2020 22:00,33.80000,ug m-3 reference equiv by VCM,P
CT4,PM10,21/01/2020 22:15,34.10000,ug m-3 reference equiv by VCM,P
CT4,PM10,21/01/2020 22:30,35.20000,ug m-3 reference equiv by VCM,P
CT4,PM10,21/01/2020 22:45,37.60000,ug m-3 reference equiv by VCM,P
CT4,PM10,21/01/2020 23:00,44.30000,ug m-3 reference equiv by VCM,P
CT4,PM10,21/01/2020 23:15,54.20000,ug m-3 reference equiv by VCM,P
CT4,PM10,21/01/2020 23:30,53.30000,ug m-3 reference equiv by VCM,P
CT4,PM10,21/01/2020 23:45,54.30000,ug m-3 reference equiv by VCM,P
CT4,PM10,22/01/2020 00:00,52.40000,ug m-3 reference equiv by VCM,P
CT4,PM10,22/01/2020 00:15,36.30000,ug m-3 reference equiv by VCM,P
CT4,PM10,22/01/2020 00:30,33.20000,ug m-3 reference equiv by VCM,P
CT4,PM10,22/01/2020 00:45,29.90000,ug m-3 reference equiv by VCM,P
CT4,PM10,22/01/2020 01:00,28.10000,ug m-3 reference equiv by VCM,P
CT4,PM10,22/01/2020 01:15,31.70000,ug m-3 reference equiv by VCM,P
CT4,PM10,22/01/2020 01:30,32.30000,ug m-3 reference equiv by VCM,P
CT4,PM10,22/01/2020 01:45,33.00000,ug m-3 reference equiv by VCM,P
CT4,PM10,22/01/2020 02:00,34.20000,ug m-3 reference equiv by VCM,P
CT4,PM10,22/01/2020 02:15,30.60000,ug m-3 reference equiv by VCM,P
CT4,PM10,22/01/2020 02:30,31.60000,ug m-3 reference equiv by VCM,P
CT4,PM10,22/01/2020 02:45,30.50000,ug m-3 reference equiv by VCM,P
CT4,PM10,22/01/2020 03:00,35.20000,ug m-3 reference equiv by VCM,P
CT4,PM10,22/01/2020 03:15,32.70000,ug m-3 reference equiv by VCM,P
CT4,PM10,22/01/2020 03:30,33.40000,ug m-3 reference equiv by VCM,P
CT4,PM10,22/01/2020 03:45,30.80000,ug m-3 reference equiv by VCM,P
CT4,PM10,22/01/2020 04:00,33.10000,ug m-3 reference equiv by VCM,P
CT4,PM10,22/01/2020 04:15,31.00000,ug m-3 reference equiv by VCM,P
CT4,PM10,22/01/2020 04:30,31.30000,ug m-3 reference equiv by VCM,P
CT4,PM10,22/01/2020 04:45,25.20000,ug m-3 reference equiv by VCM,P
CT4,PM10,22/01/2020 05:00,28.50000,ug m-3 reference equiv by VCM,P
CT4,PM10,22/01/2020 05:15,26.50000,ug m-3 reference equiv by VCM,P
CT4,PM10,22/01/2020 05:30,26.60000,ug m-3 reference equiv by VCM,P
CT4,PM10,22/01/2020 05:45,26.40000,ug m-3 reference equiv by VCM,P
CT4,PM10,22/01/2020 06:00,25.60000,ug m-3 reference equiv by VCM,P
CT4,PM10,22/01/2020 06:15,25.20000,ug m-3 reference equiv by VCM,P
CT4,PM10,22/01/2020 06:30,28.00000,ug m-3 reference equiv by VCM,P
CT4,PM10,22/01/2020 06:45,26.60000,ug m-3 reference equiv by VCM,P
CT4,PM10,22/01/2020 07:00,35.00000,ug m-3 reference equiv by VCM,P
CT4,PM10,22/01/2020 07:15,31.40000,ug m-3 reference equiv by VCM,P
CT4,PM10,22/01/2020 07:30,29.60000,ug m-3 reference equiv by VCM,P
CT4,PM10,22/01/2020 07:45,30.60000,ug m-3 reference equiv by VCM,P
CT4,PM10,22/01/2020 08:00,25.90000,ug m-3 reference equiv by VCM,P
CT4,PM10,22/01/2020 08:15,28.50000,ug m-3 reference equiv by VCM,P
CT4,PM10,22/01/2020 08:30,37.20000,ug m-3 reference equiv by VCM,P
CT4,PM10,22/01/2020 08:45,42.50000,ug m-3 reference equiv by VCM,P
CT4,PM10,22/01/2020 09:00,41.40000,ug m-3 reference equiv by VCM,P
CT4,PM10,22/01/2020 09:15,43.00000,ug m-3 reference equiv by VCM,P
CT4,PM10,22/01/2020 09:30,40.70000,ug m-3 reference equiv by VCM,P
CT4,PM10,22/01/2020 09:45,48.60000,ug m-3 reference equiv by VCM,P
